ons_code,name,mp,percsigned,Remain,polParty,EER17CD,EER17NM,partyColour
E14000591,Brent Central,Dawn Butler MP,2.210696979,57.1,Labour,E15000007,London,#DC241f
E14000592,Brent North,Barry Gardiner MP,1.136920137,57.4,Labour,E15000007,London,#DC241f
E14000593,Brentford and Isleworth,Ruth Cadbury MP,3.786579817,56.7,Labour,E15000007,London,#DC241f
E14000594,Brentwood and Ongar,Alex Burghart MP,1.917396419,38.8,Conservative,E15000006,Eastern,#0087DC
E14000595,Bridgwater and West Somerset,Mr Ian Liddell-Grainger MP,1.481953104,37.9,Conservative,E15000009,South West,#0087DC
E14000596,Brigg and Goole,Andrew Percy MP,0.959501732,33.8,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000597,"Brighton, Kemptown",Lloyd Russell-Moyle MP,4.604336628,56.4,Labour,E15000008,South East,#DC241f
E14000598,"Brighton, Pavilion",Caroline Lucas MP,7.958237155,74.1,Green Party,E15000008,South East,#528D6B
E14000599,Bristol East,Kerry McCarthy MP,3.855531273,53.2,Labour,E15000009,South West,#DC241f
E14000600,Bristol North West,Darren Jones MP,4.005019982,58.4,Labour,E15000009,South West,#DC241f
E14000601,Bristol South,Karin Smyth MP,4.583380569,52.9,Labour,E15000009,South West,#DC241f
E14000602,Bristol West,Thangam Debbonaire MP,7.74270399,79.3,Labour,E15000009,South West,#DC241f
E14000603,Broadland,Rt Hon Keith Simpson MP,2.029702352,45.9,Conservative,E15000006,Eastern,#0087DC
E14000604,Bromley and Chislehurst,Robert Neill MP,3.392398842,50.2,Conservative,E15000007,London,#0087DC
E14000605,Bromsgrove,Rt Hon Sajid Javid MP,1.999308375,44.6,Conservative,E15000005,West Midlands,#0087DC
E14000606,Broxbourne,Mr Charles Walker MP,1.280371005,34.5,Conservative,E15000006,Eastern,#0087DC
E14000607,Broxtowe,Rt Hon Anna Soubry MP,3.110829639,47.5,Independent,E15000004,East Midlands,#DDDDDD
E14000608,Buckingham,Rt Hon John Bercow MP,3.346928837,51.1,Speaker,E15000008,South East,#ffffff
E14000609,Burnley,Julie Cooper MP,0.877595418,33.4,Labour,E15000002,North West,#DC241f
E14000610,Burton,Andrew Griffiths MP,1.242819466,35.2,Conservative,E15000005,West Midlands,#0087DC
E14000611,Bury North,James Frith MP,1.912062357,46.3,Labour,E15000002,North West,#DC241f
E14000612,Bury South,Mr Ivan Lewis MP,2.228959559,45.5,Independent,E15000002,North West,#DDDDDD
E14000613,Bury St Edmunds,Jo Churchill MP,2.078385425,46,Conservative,E15000006,Eastern,#0087DC
E14000614,Calder Valley,Craig Whittaker MP,2.856731841,46.8,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000615,Camberwell and Peckham,Rt Hon Harriet Harman QC MP,5.360300185,68.5,Labour,E15000007,London,#DC241f
E14000616,Camborne and Redruth,George Eustice MP,2.128036644,41.6,Conservative,E15000009,South West,#0087DC
E14000617,Cambridge,Daniel Zeichner MP,7.913060936,73.8,Labour,E15000006,Eastern,#DC241f
E14000618,Cannock Chase,Amanda Milling MP,0.830766123,31.1,Conservative,E15000005,West Midlands,#0087DC
E14000619,Canterbury,Rosie Duffield MP,3.440205,54.7,Labour,E15000008,South East,#DC241f
E14000620,Carlisle,John Stevenson MP,1.299002216,39.4,Conservative,E15000002,North West,#0087DC
E14000621,Carshalton and Wallington,Rt Hon Tom Brake MP,2.362122924,43.7,Liberal Democrat,E15000007,London,#FAA61A
E14000622,Castle Point,Rebecca Harris MP,0.929893962,27.3,Conservative,E15000006,Eastern,#0087DC
E14000623,Central Devon,Rt Hon Mel Stride MP,3.204754072,49.1,Conservative,E15000009,South West,#0087DC
E14000624,Central Suffolk and North Ipswich,Dr Dan Poulter MP,2.227268215,45.1,Conservative,E15000006,Eastern,#0087DC
E14000625,Charnwood,Edward Argar MP,1.620093106,42.1,Conservative,E15000004,East Midlands,#0087DC
E14000626,Chatham and Aylesford,Tracey Crouch MP,1.218835134,36.1,Conservative,E15000008,South East,#0087DC
E14000627,Cheadle,Mary Robinson MP,3.122916355,57.3,Conservative,E15000002,North West,#0087DC
E14000628,Chelmsford,Vicky Ford MP,2.615335007,49.3,Conservative,E15000006,Eastern,#0087DC
E14000629,Chelsea and Fulham,Rt Hon Greg Hands MP,4.290444167,70.9,Conservative,E15000007,London,#0087DC
E14000630,Cheltenham,Alex Chalk MP,3.591637942,57.1,Conservative,E15000009,South West,#0087DC
E14000631,Chesham and Amersham,Rt Hon Dame Cheryl Gillan MP,3.832547975,55,Conservative,E15000008,South East,#0087DC
E14000632,Chesterfield,Toby Perkins MP,1.565852127,40.7,Labour,E15000004,East Midlands,#DC241f
E14000633,Chichester,Gillian Keegan MP,2.711759436,49.3,Conservative,E15000008,South East,#0087DC
E14000634,Chingford and Woodford Green,Rt Hon Iain Duncan Smith MP,2.812546819,50.1,Conservative,E15000007,London,#0087DC
E14000635,Chippenham,Michelle Donelan MP,3.174603175,48.4,Conservative,E15000009,South West,#0087DC
E14000636,Chipping Barnet,Rt Hon Theresa Villiers MP,3.49972129,58.9,Conservative,E15000007,London,#0087DC
E14000637,Chorley,Rt Hon Sir Lindsay Hoyle MP,1.813771364,43.3,Labour,E15000002,North West,#DC241f
E14000638,Christchurch,Sir Christopher Chope MP,1.722469518,40,Conservative,E15000009,South West,#0087DC
E14000639,Cities of London and Westminster,Rt Hon Mark Field MP,4.637664502,71.9,Conservative,E15000007,London,#0087DC
E14000640,City of Chester,Christian Matheson MP,3.258078117,57.7,Labour,E15000002,North West,#DC241f
E14000641,City of Durham,Dr Roberta Blackman-Woods MP,2.559877737,56.7,Labour,E15000001,North East,#DC241f
E14000642,Clacton,Giles Watling MP,0.722002209,27,Conservative,E15000006,Eastern,#0087DC
E14000643,Cleethorpes,Martin Vickers MP,0.923060647,30.5,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000644,Colchester,Will Quince MP,2.389512636,48.5,Conservative,E15000006,Eastern,#0087DC
E14000645,Colne Valley,Thelma Walker MP,2.308486239,49.9,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000646,Congleton,Fiona Bruce MP,2.281378769,47.4,Conservative,E15000002,North West,#0087DC
E14000647,Copeland,Trudy Harrison MP,1.335413417,40.8,Conservative,E15000002,North West,#0087DC
E14000648,Corby,Tom Pursglove MP,1.658831215,39.9,Conservative,E15000004,East Midlands,#0087DC
E14000649,Coventry North East,Colleen Fletcher MP,1.017290726,42.2,Labour,E15000005,West Midlands,#DC241f
E14000650,Coventry North West,Mr Geoffrey Robinson MP,1.577873498,41.6,Labour,E15000005,West Midlands,#DC241f
E14000651,Coventry South,Mr Jim Cunningham MP,1.692097607,49.6,Labour,E15000005,West Midlands,#DC241f
E14000652,Crawley,Henry Smith MP,1.707161578,41.6,Conservative,E15000008,South East,#0087DC
E14000653,Crewe and Nantwich,Laura Smith MP,1.701201322,39.7,Labour,E15000002,North West,#DC241f
E14000654,Croydon Central,Sarah Jones MP,2.205294021,49.7,Labour,E15000007,London,#DC241f
E14000655,Croydon North,Mr Steve Reed MP,2.382544725,58.8,Labour,E15000007,London,#DC241f
E14000656,Croydon South,Chris Philp MP,2.752031941,54.2,Conservative,E15000007,London,#0087DC
E14000657,Dagenham and Rainham,Jon Cruddas MP,0.793342243,29.7,Labour,E15000007,London,#DC241f
E14000658,Darlington,Jenny Chapman MP,1.503613657,41.9,Labour,E15000001,North East,#DC241f
E14000659,Dartford,Gareth Johnson MP,1.487626126,36,Conservative,E15000008,South East,#0087DC
E14000660,Daventry,Chris Heaton-Harris MP,2.15528203,41.4,Conservative,E15000004,East Midlands,#0087DC
E14000661,Denton and Reddish,Andrew Gwynne MP,1.666227029,39,Labour,E15000002,North West,#DC241f
E14000662,Derby North,Chris Williamson MP,1.98089455,45.7,Independent,E15000004,East Midlands,#DDDDDD
E14000663,Derby South,Rt Hon Margaret Beckett MP,1.102077263,38.6,Labour,E15000004,East Midlands,#DC241f
E14000664,Derbyshire Dales,Rt Hon Sir Patrick McLoughlin MP,2.827171161,48.8,Conservative,E15000004,East Midlands,#0087DC
E14000665,Devizes,Rt Hon Claire Perry MP,2.335856209,46.5,Conservative,E15000009,South West,#0087DC
E14000666,Dewsbury,Paula Sherriff MP,1.251027092,42.9,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000667,Don Valley,Rt Hon Caroline Flint MP,0.87895278,31.5,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000668,Doncaster Central,Rt Hon Dame Rosie Winterton MP,0.889971373,33.3,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000669,Doncaster North,Rt Hon Edward Miliband MP,0.727633106,28.3,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000670,Dover,Charlie Elphicke MP,1.721341688,37,Conservative,E15000008,South East,#0087DC
E14000671,Dudley North,Ian Austin MP,0.646578016,28.6,Independent,E15000005,West Midlands,#DDDDDD
E14000672,Dudley South,Mike Wood MP,0.79117153,29.6,Conservative,E15000005,West Midlands,#0087DC
E14000673,Dulwich and West Norwood,Helen Hayes MP,7.225136797,77.1,Labour,E15000007,London,#DC241f
E14000674,Ealing Central and Acton,Dr Rupa Huq MP,5.105986971,70.8,Labour,E15000007,London,#DC241f
E14000675,Ealing North,Stephen Pound MP,1.98078295,53.7,Labour,E15000007,London,#DC241f
E14000676,"Ealing, Southall",Mr Virendra Sharma MP,2.258497918,58.2,Labour,E15000007,London,#DC241f
E14000677,Easington,Grahame Morris MP,0.773497455,34,Labour,E15000001,North East,#DC241f
E14000678,East Devon,Rt Hon Sir Hugo Swire MP,2.644136837,49.6,Conservative,E15000009,South West,#0087DC
E14000679,East Ham,Rt Hon Stephen Timms MP,1.140168158,53.7,Labour,E15000007,London,#DC241f
E14000680,East Hampshire,Rt Hon Damian Hinds MP,3.284563326,50.7,Conservative,E15000008,South East,#0087DC
E14000681,East Surrey,Mr Sam Gyimah MP,2.732851244,45.8,Conservative,E15000008,South East,#0087DC
E14000682,East Worthing and Shoreham,Tim Loughton MP,3.064306203,46.3,Conservative,E15000008,South East,#0087DC
E14000683,East Yorkshire,Rt Hon Sir Greg Knight MP,1.288997273,36.3,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000684,Eastbourne,Stephen Lloyd MP,2.108218934,42.5,Independent,E15000008,South East,#DDDDDD
E14000685,Eastleigh,Mims Davies MP,2.342626688,45.7,Conservative,E15000008,South East,#0087DC
E14000686,Eddisbury,Antoinette Sandbach MP,2.090597233,47.8,Conservative,E15000002,North West,#0087DC
E14000687,Edmonton,Kate Osamor MP,0.935106812,54.5,Labour,E15000007,London,#DC241f
E14000688,Ellesmere Port and Neston,Justin Madders MP,1.747363891,41.7,Labour,E15000002,North West,#DC241f
E14000689,Elmet and Rothwell,Alec Shelbrooke MP,2.152035726,43.2,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000690,Eltham,Clive Efford MP,3.01472688,48.2,Labour,E15000007,London,#DC241f
E14000691,Enfield North,Rt Hon Joan Ryan MP,1.732461311,50.8,Independent,E15000007,London,#DDDDDD
E14000692,"Enfield, Southgate",Bambos Charalambous MP,3.127775037,62.1,Labour,E15000007,London,#DC241f
E14000693,Epping Forest,Rt Hon Dame Eleanor Laing MP,1.970606184,39,Conservative,E15000006,Eastern,#0087DC
E14000694,Epsom and Ewell,Rt Hon Chris Grayling MP,3.248158867,52.2,Conservative,E15000008,South East,#0087DC
E14000695,Erewash,Maggie Throup MP,1.606840698,36.8,Conservative,E15000004,East Midlands,#0087DC
E14000696,Erith and Thamesmead,Teresa Pearce MP,1.264739338,45.4,Labour,E15000007,London,#DC241f
E14000697,Esher and Walton,Rt Hon Dominic Raab MP,3.981692831,58.4,Conservative,E15000008,South East,#0087DC
E14000698,Exeter,Rt Hon Ben Bradshaw MP,3.589033625,55.2,Labour,E15000009,South West,#DC241f
E14000699,Fareham,Suella Braverman MP,2.25059194,44.5,Conservative,E15000008,South East,#0087DC
E14000700,Faversham and Mid Kent,Helen Whately MP,2.224954546,41.3,Conservative,E15000008,South East,#0087DC
E14000701,Feltham and Heston,Seema Malhotra MP,0.96649037,44.1,Labour,E15000007,London,#DC241f
E14000702,Filton and Bradley Stoke,Jack Lopresti MP,2.917024909,51.2,Conservative,E15000009,South West,#0087DC
E14000703,Finchley and Golders Green,Mike Freer MP,4.022628528,68.9,Conservative,E15000007,London,#0087DC
E14000704,Folkestone and Hythe,Damian Collins MP,2.052313883,38.4,Conservative,E15000008,South East,#0087DC
E14000705,Forest of Dean,Rt Hon Mark Harper MP,1.899244401,42.1,Conservative,E15000009,South West,#0087DC
E14000706,Fylde,Mark Menzies MP,1.807029416,43.3,Conservative,E15000002,North West,#0087DC
E14000707,Gainsborough,Rt Hon Sir Edward Leigh MP,1.463121411,38,Conservative,E15000004,East Midlands,#0087DC
E14000708,Garston and Halewood,Maria Eagle MP,2.249920911,52,Labour,E15000002,North West,#DC241f
E14000709,Gateshead,Ian Mearns MP,1.989793288,43.8,Labour,E15000001,North East,#DC241f
E14000710,Gedling,Vernon Coaker MP,2.284031674,43.7,Labour,E15000004,East Midlands,#DC241f
E14000711,Gillingham and Rainham,Rehman Chishti MP,1.319717992,36.4,Conservative,E15000008,South East,#0087DC
E14000712,Gloucester,Richard Graham MP,1.625462332,41.2,Conservative,E15000009,South West,#0087DC
E14000713,Gosport,Caroline Dinenage MP,1.476413849,38.2,Conservative,E15000008,South East,#0087DC
E14000714,Grantham and Stamford,Nick Boles MP,1.801535399,39,Conservative,E15000004,East Midlands,#0087DC
E14000715,Gravesham,Adam Holloway MP,1.25968157,34.6,Conservative,E15000008,South East,#0087DC
E14000716,Great Grimsby,Melanie Onn MP,0.779315901,28.6,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000717,Great Yarmouth,Rt Hon Brandon Lewis MP,0.822062447,28.5,Conservative,E15000006,Eastern,#0087DC
E14000718,Greenwich and Woolwich,Matthew Pennycook MP,4.80057441,64.3,Labour,E15000007,London,#DC241f
E14000719,Guildford,Rt Hon Anne Milton MP,3.835768569,58.8,Conservative,E15000008,South East,#0087DC
E14000720,Hackney North and Stoke Newington,Rt Hon Diane Abbott MP,6.363026195,79.5,Labour,E15000007,London,#DC241f
E14000721,Hackney South and Shoreditch,Meg Hillier MP,5.865655755,77.2,Labour,E15000007,London,#DC241f
E14000722,Halesowen and Rowley Regis,James Morris MP,1.161857826,33.4,Conservative,E15000005,West Midlands,#0087DC
E14000723,Halifax,Holly Lynch MP,1.227009228,41.2,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000724,Haltemprice and Howden,Rt Hon David Davis MP,1.703788181,44.8,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000725,Halton,Derek Twigg MP,1.507319575,42.3,Labour,E15000002,North West,#DC241f
E14000726,Hammersmith,Andy Slaughter MP,5.002002487,68.7,Labour,E15000007,London,#DC241f
E14000727,Hampstead and Kilburn,Tulip Siddiq MP,5.513281441,76.3,Labour,E15000007,London,#DC241f
E14000728,Harborough,Neil O'Brien MP,2.000663727,47.6,Conservative,E15000004,East Midlands,#0087DC
E14000729,Harlow,Rt Hon Robert Halfon MP,1.339394431,32.3,Conservative,E15000006,Eastern,#0087DC
E14000730,Harrogate and Knaresborough,Andrew Jones MP,2.909511631,52.8,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000731,Harrow East,Bob Blackman MP,1.283342928,52.5,Conservative,E15000007,London,#0087DC
E14000732,Harrow West,Gareth Thomas MP,2.060500838,54.9,Labour,E15000007,London,#DC241f
E14000733,Hartlepool,Mike Hill MP,0.856528115,30.4,Labour,E15000001,North East,#DC241f
E14000734,Harwich and North Essex,Sir Bernard Jenkin MP,2.097134519,41,Conservative,E15000006,Eastern,#0087DC
E14000735,Hastings and Rye,Rt Hon Amber Rudd MP,2.599144048,44.1,Conservative,E15000008,South East,#0087DC
E14000736,Havant,Alan Mak MP,1.663045625,37.4,Conservative,E15000008,South East,#0087DC
E14000737,Hayes and Harlington,Rt Hon John McDonnell MP,0.892564869,41.8,Labour,E15000007,London,#DC241f
E14000738,Hazel Grove,Mr William Wragg MP,2.738145359,47.8,Conservative,E15000002,North West,#0087DC
E14000739,Hemel Hempstead,Rt Hon Sir Mike Penning MP,2.42654422,44.5,Conservative,E15000006,Eastern,#0087DC
E14000740,Hemsworth,Jon Trickett MP,0.948867314,31.9,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000741,Hendon,Dr Matthew Offord MP,1.857484145,58.4,Conservative,E15000007,London,#0087DC
E14000742,Henley,John Howell MP,4.225673534,56.9,Conservative,E15000008,South East,#0087DC
E14000743,Hereford and South Herefordshire,Jesse Norman MP,1.926468427,39.6,Conservative,E15000005,West Midlands,#0087DC
E14000744,Hertford and Stortford,Mr Mark Prisk MP,3.425510713,50.8,Conservative,E15000006,Eastern,#0087DC
E14000745,Hertsmere,Oliver Dowden MP,2.154960939,49.2,Conservative,E15000006,Eastern,#0087DC
E14000746,Hexham,Guy Opperman MP,2.942151369,54.7,Conservative,E15000001,North East,#0087DC
E14000747,Heywood and Middleton,Liz McInnes MP,1.179398399,37.6,Labour,E15000002,North West,#DC241f
E14000748,High Peak,Ruth George MP,3.20169897,49.5,Labour,E15000004,East Midlands,#DC241f
E14000749,Hitchin and Harpenden,Bim Afolami MP,4.790312754,60.2,Conservative,E15000006,Eastern,#0087DC
E14000750,Holborn and St Pancras,Rt Hon Keir Starmer MP,5.246069038,73.3,Labour,E15000007,London,#DC241f
E14000751,Hornchurch and Upminster,Julia Lopez MP,1.36792726,30.5,Conservative,E15000007,London,#0087DC
E14000752,Hornsey and Wood Green,Catherine West MP,7.552231766,75,Labour,E15000007,London,#DC241f
E14000753,Horsham,Jeremy Quin MP,3.253721408,50.5,Conservative,E15000008,South East,#0087DC
E14000754,Houghton and Sunderland South,Bridget Phillipson MP,0.951000043,37.6,Labour,E15000001,North East,#DC241f
E14000755,Hove,Peter Kyle MP,6.635628405,67.1,Labour,E15000008,South East,#DC241f
E14000756,Huddersfield,Mr Barry Sheerman MP,1.4170169,48.1,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000757,Huntingdon,Mr Jonathan Djanogly MP,2.564832685,46.5,Conservative,E15000006,Eastern,#0087DC
E14000758,Hyndburn,Graham P Jones MP,0.905340523,34.2,Labour,E15000002,North West,#DC241f
E14000759,Ilford North,Wes Streeting MP,1.671405701,46.7,Labour,E15000007,London,#DC241f
E14000760,Ilford South,Mike Gapes MP,0.945341711,56.7,Independent,E15000007,London,#DDDDDD
E14000761,Ipswich,Sandy Martin MP,1.992896163,43.5,Labour,E15000006,Eastern,#DC241f
E14000762,Isle of Wight,Mr Bob Seely MP,1.819216935,38.1,Conservative,E15000008,South East,#0087DC
E14000763,Islington North,Rt Hon Jeremy Corbyn MP,7.261113841,78.4,Labour,E15000007,London,#DC241f
E14000764,Islington South and Finsbury,Rt Hon Emily Thornberry MP,5.510093836,71.7,Labour,E15000007,London,#DC241f
E14000765,Jarrow,Mr Stephen Hepburn MP,1.431826069,38.2,Labour,E15000001,North East,#DC241f
E14000766,Keighley,John Grogan MP,2.181055668,46.7,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000767,Kenilworth and Southam,Rt Hon Jeremy Wright QC MP,3.2744769,53.8,Conservative,E15000005,West Midlands,#0087DC
E14000768,Kensington,Emma Dent Coad MP,4.278103877,68.8,Labour,E15000007,London,#DC241f
E14000769,Kettering,Mr Philip Hollobone MP,1.56334789,39,Conservative,E15000004,East Midlands,#0087DC
E14000770,Kingston and Surbiton,Rt Hon Sir Edward Davey MP,4.048171649,59.2,Liberal Democrat,E15000007,London,#FAA61A
E14000771,Kingston upon Hull East,Karl Turner MP,0.709959149,27.2,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000772,Kingston upon Hull North,Diana Johnson MP,1.457252188,40.2,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000773,Kingston upon Hull West and Hessle,Emma Hardy MP,1.026116699,32,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000774,Kingswood,Chris Skidmore MP,2.245028865,42.9,Conservative,E15000009,South West,#0087DC
E14000775,Knowsley,Rt Hon George Howarth MP,1.388804214,47.7,Labour,E15000002,North West,#DC241f
E14000776,Lancaster and Fleetwood,Cat Smith MP,2.801543818,48,Labour,E15000002,North West,#DC241f
E14000777,Leeds Central,Rt Hon Hilary Benn MP,1.91646515,54,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000778,Leeds East,Richard Burgon MP,1.204786287,38.6,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000779,Leeds North East,Fabian Hamilton MP,4.19041514,62.6,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000780,Leeds North West,Alex Sobel MP,3.693459384,64.6,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000781,Leeds West,Rachel Reeves MP,2.751811643,46.7,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000782,Leicester East,Rt Hon Keith Vaz MP,0.653691873,45.9,Labour,E15000004,East Midlands,#DC241f
E14000783,Leicester South,Jonathan Ashworth MP,1.837189101,57.6,Labour,E15000004,East Midlands,#DC241f
E14000784,Leicester West,Liz Kendall MP,1.348257131,49.2,Labour,E15000004,East Midlands,#DC241f
E14000785,Leigh,Jo Platt MP,1.160870351,36.7,Labour,E15000002,North West,#DC241f
E14000786,Lewes,Maria Caulfield MP,4.291719881,52.9,Conservative,E15000008,South East,#0087DC
E14000787,Lewisham East,Janet Daby MP,3.91590703,64.6,Labour,E15000007,London,#DC241f
E14000788,Lewisham West and Penge,Ellie Reeves MP,5.867823841,65.4,Labour,E15000007,London,#DC241f
E14000789,"Lewisham, Deptford",Vicky Foxcroft MP,6.272471825,75.6,Labour,E15000007,London,#DC241f
E14000790,Leyton and Wanstead,John Cryer MP,4.076156402,65.2,Labour,E15000007,London,#DC241f
E14000791,Lichfield,Michael Fabricant MP,1.776781317,42.5,Conservative,E15000005,West Midlands,#0087DC
E14000792,Lincoln,Karen Lee MP,2.031141982,42.6,Labour,E15000004,East Midlands,#DC241f
E14000793,"Liverpool, Riverside",Dame Louise Ellman MP,3.160651159,72.7,Labour,E15000002,North West,#DC241f
E14000794,"Liverpool, Walton",Dan Carden MP,1.419219979,47.8,Labour,E15000002,North West,#DC241f
E14000795,"Liverpool, Wavertree",Luciana Berger MP,2.660094616,64.7,Independent,E15000002,North West,#DDDDDD
E14000796,"Liverpool, West Derby",Stephen Twigg MP,1.595163321,50.2,Labour,E15000002,North West,#DC241f
E14000797,Loughborough,Rt Hon Nicky Morgan MP,2.187178065,49.9,Conservative,E15000004,East Midlands,#0087DC
E14000798,Louth and Horncastle,Victoria Atkins MP,1.042600082,31.1,Conservative,E15000004,East Midlands,#0087DC
E14000799,Ludlow,Rt Hon Philip Dunne MP,1.99379029,42.1,Conservative,E15000005,West Midlands,#0087DC
E14000800,Luton North,Kelvin Hopkins MP,0.947989073,40.8,Independent,E15000006,Eastern,#DDDDDD
E14000801,Luton South,Mr Gavin Shuker MP,1.051008811,45.4,Independent,E15000006,Eastern,#DDDDDD
E14000802,Macclesfield,David Rutley MP,3.318288309,52.8,Conservative,E15000002,North West,#0087DC
E14000803,Maidenhead,Rt Hon Theresa May MP,3.432932256,55,Conservative,E15000008,South East,#0087DC
E14000804,Maidstone and The Weald,Mrs Helen Grant MP,2.272459811,44.1,Conservative,E15000008,South East,#0087DC
E14000805,Makerfield,Yvonne Fovargue MP,1.019457799,35.1,Labour,E15000002,North West,#DC241f
E14000806,Maldon,Rt Hon John Whittingdale MP,1.587280053,39,Conservative,E15000006,Eastern,#0087DC
E14000807,Manchester Central,Lucy Powell MP,2.908107522,63.6,Labour,E15000002,North West,#DC241f
E14000808,"Manchester, Gorton",Afzal Khan MP,2.751418943,61.8,Labour,E15000002,North West,#DC241f
E14000809,"Manchester, Withington",Jeff Smith MP,6.1197123,75.1,Labour,E15000002,North West,#DC241f
E14000810,Mansfield,Ben Bradley MP,0.829976668,29.1,Conservative,E15000004,East Midlands,#0087DC
E14000811,Meon Valley,George Hollingbery MP,2.336522288,48.1,Conservative,E15000008,South East,#0087DC
E14000812,Meriden,Rt Hon Dame Caroline Spelman MP,1.615986099,41.2,Conservative,E15000005,West Midlands,#0087DC
E14000813,Mid Bedfordshire,Ms Nadine Dorries MP,2.392399797,47.1,Conservative,E15000006,Eastern,#0087DC
E14000814,Mid Derbyshire,Mrs Pauline Latham MP,2.271563766,47.5,Conservative,E15000004,East Midlands,#0087DC
E14000815,Mid Dorset and North Poole,Michael Tomlinson MP,2.191370627,42.9,Conservative,E15000009,South West,#0087DC
E14000816,Mid Norfolk,George Freeman MP,1.790434568,39.4,Conservative,E15000006,Eastern,#0087DC
E14000817,Mid Sussex,Rt Hon Sir Nicholas Soames MP,3.614813805,53.6,Conservative,E15000008,South East,#0087DC
E14000818,Mid Worcestershire,Nigel Huddleston MP,1.659629512,40.6,Conservative,E15000005,West Midlands,#0087DC
E14000819,Middlesbrough,Andy McDonald MP,0.943525042,33.9,Labour,E15000001,North East,#DC241f
E14000820,Middlesbrough South and East Cleveland,Mr Simon Clarke MP,1.214803654,34.7,Conservative,E15000001,North East,#0087DC
E14000821,Milton Keynes North,Rt Hon Mark Lancaster MP,2.525781944,50.3,Conservative,E15000008,South East,#0087DC
E14000822,Milton Keynes South,Iain Stewart MP,2.350888102,46.9,Conservative,E15000008,South East,#0087DC
E14000823,Mitcham and Morden,Siobhain McDonagh MP,2.602385418,55.3,Labour,E15000007,London,#DC241f
E14000824,Mole Valley,Sir Paul Beresford MP,3.457223635,52.7,Conservative,E15000008,South East,#0087DC
E14000825,Morecambe and Lunesdale,David Morris MP,1.753221067,41.8,Conservative,E15000002,North West,#0087DC
E14000826,Morley and Outwood,Andrea Jenkyns MP,1.748578002,40.2,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000827,New Forest East,Rt Hon Dr Julian Lewis MP,1.986545311,39.8,Conservative,E15000008,South East,#0087DC
E14000828,New Forest West,Rt Hon Sir Desmond Swayne MP,2.083653591,44.7,Conservative,E15000008,South East,#0087DC
E14000829,Newark,Robert Jenrick MP,2.054199445,44.3,Conservative,E15000004,East Midlands,#0087DC
E14000830,Newbury,Rt Hon Richard Benyon MP,3.169368556,52.2,Conservative,E15000008,South East,#0087DC
E14000831,Newcastle upon Tyne Central,Chi Onwurah MP,2.144266775,52,Labour,E15000001,North East,#DC241f
E14000832,Newcastle upon Tyne East,Rt Hon Nicholas Brown MP,3.317895027,58.9,Labour,E15000001,North East,#DC241f
E14000833,Newcastle upon Tyne North,Catherine McKinnell MP,2.376898265,43.2,Labour,E15000001,North East,#DC241f
E14000834,Newcastle-under-Lyme,Paul Farrelly MP,1.391802958,38.4,Labour,E15000005,West Midlands,#DC241f
E14000835,Newton Abbot,Anne Marie Morris MP,2.194770767,44,Conservative,E15000009,South West,#0087DC
E14000836,"Normanton, Pontefract and Castleford",Rt Hon Yvette Cooper MP,0.892110083,30.7,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000837,North Cornwall,Scott Mann MP,2.041335028,39.8,Conservative,E15000009,South West,#0087DC
E14000838,North Devon,Peter Heaton-Jones MP,1.977019263,43,Conservative,E15000009,South West,#0087DC
E14000839,North Dorset,Simon Hoare MP,2.108887995,43.4,Conservative,E15000009,South West,#0087DC
E14000840,North Durham,Rt Hon Kevan Jones MP,1.304427705,39.7,Labour,E15000001,North East,#DC241f
E14000841,North East Bedfordshire,Rt Hon Alistair Burt MP,2.570800727,46.6,Conservative,E15000006,Eastern,#0087DC
E14000842,North East Cambridgeshire,Rt Hon Stephen Barclay MP,1.241424371,30.6,Conservative,E15000006,Eastern,#0087DC
